Country,DevType,YearsCodePro,Salary,Count
Spain,"Developer, game or graphics",3,9900.0,1
Spain,"Developer, game or graphics",5,36664.0,1
Spain,"Developer, game or graphics",8,40101.0,1
Spain,"Developer, mobile",0.5,13064.666666666666,3
Spain,"Developer, mobile",1,20096.5,2
Spain,"Developer, mobile",10,63839.71428571428,7
Spain,"Developer, mobile",12,107318.66666666667,3
Spain,"Developer, mobile",15,65307.5,2
Spain,"Developer, mobile",16,30935.0,1
Spain,"Developer, mobile",2,24825.333333333332,6
Spain,"Developer, mobile",20,56142.0,1
Spain,"Developer, mobile",21,44397.5,2
Spain,"Developer, mobile",3,43824.75,4
Spain,"Developer, mobile",35,43538.0,1
Spain,"Developer, mobile",4,199852.2857142857,7
Spain,"Developer, mobile",5,80456.66666666667,9
Spain,"Developer, mobile",6,100308.71428571429,7
Spain,"Developer, mobile",7,63302.25,8
Spain,"Developer, mobile",8,220366.66666666666,3
Spain,"Developer, mobile",9,49267.0,3
Spain,Educator,15,108846.0,1
Spain,Educator,18,63016.0,1
Spain,Educator,7,34372.0,1
Spain,"Engineer, data",0.5,25206.0,1
Spain,"Engineer, data",10,114575.0,1
Spain,"Engineer, data",12,91660.0,1
Spain,"Engineer, data",2,44684.0,4
Spain,"Engineer, data",20,824940.0,1
Spain,"Engineer, data",3,21769.0,1
Spain,"Engineer, data",4,54996.0,1
Spain,"Engineer, data",5,45830.0,1
Spain,"Engineer, data",7,75619.0,1
Spain,"Engineer, data",8,74474.0,1
Spain,"Engineer, site reliability",21,94524.0,1
Spain,Engineering manager,4,13749.0,1
Spain,Engineering manager,7,48121.0,1
Spain,Product manager,20,45830.0,1
Spain,Scientist,0.5,28644.0,1
Spain,Scientist,18,45830.0,1
Spain,Senior executive/VP,2,0.0,1
Spain,Senior executive/VP,20,51559.0,1
Spain,System administrator,10,21312.0,1
Sri Lanka,Academic researcher,0.5,3738.0,4
Sri Lanka,Academic researcher,1,5874.0,2
Sri Lanka,Academic researcher,12,21600.0,1
Sri Lanka,Academic researcher,2,6564.0,3
Sri Lanka,Academic researcher,3,7466.333333333333,3
Sri Lanka,Academic researcher,4,6792.0,2
Sri Lanka,Academic researcher,5,3396.0,1
Sri Lanka,Academic researcher,6,13926.0,2
Sri Lanka,Academic researcher,7,18114.0,2
Sri Lanka,Data or business analyst,0.5,4080.0,1
Sri Lanka,Data or business analyst,21,3468.0,1
Sri Lanka,Data or business analyst,4,1704.0,1
Sri Lanka,Data or business analyst,6,10872.0,1
Sri Lanka,Data or business analyst,7,13584.0,1
Sri Lanka,Data or business analyst,9,13584.0,1
Sri Lanka,Data scientist or machine learning specialist,1,2040.0,1
Sri Lanka,Data scientist or machine learning specialist,10,3876.0,1
Sri Lanka,Data scientist or machine learning specialist,2,1704.0,1
Sri Lanka,Data scientist or machine learning specialist,7,16980.0,1
Sri Lanka,Database administrator,2,6039.0,4
Sri Lanka,Database administrator,3,8148.0,1
Sri Lanka,Database administrator,4,9000.0,2
Sri Lanka,Database administrator,5,3396.0,1
Sri Lanka,Database administrator,6,1106.5,2
Sri Lanka,Designer,11,11412.0,1
Sri Lanka,Designer,2,7012.0,3
Sri Lanka,Designer,3,1588.0,3
Sri Lanka,Designer,5,19092.0,1
Sri Lanka,Designer,7,10188.0,1
Sri Lanka,Designer,8,6108.0,1
Sri Lanka,DevOps specialist,7,11892.0,1
Sri Lanka,"Developer, back-end",0.5,2676.0,5
Sri Lanka,"Developer, back-end",1,2832.0,5
Sri Lanka,"Developer, back-end",10,18606.0,2
Sri Lanka,"Developer, back-end",12,19530.0,2
Sri Lanka,"Developer, back-end",14,22416.0,1
Sri Lanka,"Developer, back-end",15,27168.0,1
Sri Lanka,"Developer, back-end",16,40000.0,1
Sri Lanka,"Developer, back-end",2,65888.0,6
Sri Lanka,"Developer, back-end",3,8141.333333333333,9
Sri Lanka,"Developer, back-end",4,9001.777777777777,9
Sri Lanka,"Developer, back-end",5,11877.333333333334,9
Sri Lanka,"Developer, back-end",6,32760.0,4
Sri Lanka,"Developer, back-end",7,10880.4,5
Sri Lanka,"Developer, back-end",8,24228.0,6
Sri Lanka,"Developer, back-end",9,24000.0,1
Sri Lanka,"Developer, desktop or enterprise applications",0.5,5772.0,2
Sri Lanka,"Developer, desktop or enterprise applications",1,2376.0,1
Sri Lanka,"Developer, desktop or enterprise applications",10,7476.0,1
Sri Lanka,"Developer, desktop or enterprise applications",2,11040.0,2
Sri Lanka,"Developer, desktop or enterprise applications",3,7980.0,2
Sri Lanka,"Developer, desktop or enterprise applications",5,21600.0,1
Sri Lanka,"Developer, desktop or enterprise applications",6,9504.0,1
Sri Lanka,"Developer, desktop or enterprise applications",7,15624.0,1
Sri Lanka,"Developer, front-end",0.5,684.0,1
Sri Lanka,"Developer, front-end",1,7128.0,1
Sri Lanka,"Developer, front-end",12,22080.0,1
Sri Lanka,"Developer, front-end",3,6108.0,1
Sri Lanka,"Developer, front-end",4,2040.0,1
Sri Lanka,"Developer, front-end",7,9168.0,1
Sri Lanka,"Developer, front-end",8,6108.0,1
Sri Lanka,"Developer, full-stack",0.5,4752.0,1
Sri Lanka,"Developer, full-stack",1,4752.0,1
Sri Lanka,"Developer, full-stack",11,16980.0,1
Sri Lanka,"Developer, full-stack",16,38208.0,2
Sri Lanka,"Developer, full-stack",2,6354.0,4
Sri Lanka,"Developer, full-stack",3,5364.0,1
Sri Lanka,"Developer, full-stack",4,51320.0,3
Sri Lanka,"Developer, full-stack",5,13124.0,3
Sri Lanka,"Developer, full-stack",6,40752.0,1
Sri Lanka,"Developer, full-stack",7,18228.0,3
Sri Lanka,"Developer, full-stack",9,5772.0,1
Sri Lanka,"Developer, mobile",2,4410.0,2
Sri Lanka,"Developer, mobile",4,9510.0,2
Sri Lanka,"Developer, mobile",5,7128.0,1
Sri Lanka,"Developer, mobile",9,7476.0,1
Sudan,Academic researcher,1,1644.0,1
Sudan,Database administrator,0.5,636.0,1
Sudan,Database administrator,2,2520.0,1
Sudan,Database administrator,3,1600.0,1
Sudan,Database administrator,8,27972.0,1
Sudan,Designer,1,1440.0,1
Sudan,"Developer, back-end",0.5,1764.0,1
Sudan,"Developer, back-end",2,2268.0,1
Sudan,"Developer, desktop or enterprise applications",4,2520.0,1
Sudan,"Developer, embedded applications or devices",5,12000.0,1
Sudan,"Developer, front-end",2,1680.0,1
Sudan,"Developer, full-stack",2,6300.0,1
Swaziland,Database administrator,5,1800.0,1
Swaziland,"Developer, front-end",9,117542.0,1
Swaziland,"Developer, full-stack",13,843888.0,1
Swaziland,"Developer, full-stack",2,7200.0,1
Sweden,Academic researcher,0.5,35796.0,1
Sweden,Academic researcher,1,297978.0,2
Sweden,Academic researcher,10,55674.25,4
Sweden,Academic researcher,12,331400.0,1
Sweden,Academic researcher,13,70555.5,4
Sweden,Academic researcher,14,33144.0,1
Sweden,Academic researcher,15,79536.0,1
Sweden,Academic researcher,2,60582.0,2
Sweden,Academic researcher,20,59652.0,2
Sweden,Academic researcher,22,55618.5,2
Sweden,Academic researcher,25,79536.0,1
Sweden,Academic researcher,3,40230.0,2
Sweden,Academic researcher,4,41567.0,3
Sweden,Academic researcher,5,62740.77777777778,9
Sweden,Academic researcher,6,65886.0,2
Sweden,Academic researcher,7,68928.0,1
Sweden,Academic researcher,8,66276.0,1
Sweden,Academic researcher,9,56340.0,2
Sweden,Academic researcher,More than 50 years,66300.0,1
Sweden,Data or business analyst,1,48384.0,2
Sweden,Data or business analyst,10,55674.0,2
Sweden,Data or business analyst,12,58878.0,1
Sweden,Data or business analyst,15,74232.0,1
Sweden,Data or business analyst,18,220950.0,1
Sweden,Data or business analyst,19,57287.0,1
Sweden,Data or business analyst,2,50812.0,3
Sweden,Data or business analyst,20,78553.66666666667,3
Sweden,Data or business analyst,21,66276.0,1
Sweden,Data or business analyst,22,62700.0,1
Sweden,Data or business analyst,3,49171.2,5
Sweden,Data or business analyst,5,68135.8,5
Sweden,Data or business analyst,6,59652.0,3
Sweden,Data or business analyst,7,59560.0,3
Sweden,Data or business analyst,8,62964.0,4
Sweden,Data or business analyst,9,22915.0,1
Sweden,Data scientist or machine learning specialist,0.5,42856.0,3
Sweden,Data scientist or machine learning specialist,1,42420.0,1
Sweden,Data scientist or machine learning specialist,10,72912.0,1
Sweden,Data scientist or machine learning specialist,11,55680.0,1
Sweden,Data scientist or machine learning specialist,13,61287.5,2
Sweden,Data scientist or machine learning specialist,2,36351.5,4
Sweden,Data scientist or machine learning specialist,22,79536.0,1
Sweden,Data scientist or machine learning specialist,27,92796.0,1
Sweden,Data scientist or machine learning specialist,3,47496.0,3
Sweden,Data scientist or machine learning specialist,31,106044.0,1
Sweden,Data scientist or machine learning specialist,32,72912.0,1
Sweden,Data scientist or machine learning specialist,35,59652.0,1
Sweden,Data scientist or machine learning specialist,4,41094.0,2
Sweden,Data scientist or machine learning specialist,5,54351.0,4
Sweden,Data scientist or machine learning specialist,6,82627.25,4
Sweden,Data scientist or machine learning specialist,7,57831.0,4
Sweden,Data scientist or machine learning specialist,9,66276.0,1
Sweden,Database administrator,0.5,24528.0,1
Sweden,Database administrator,1,40626.0,4
Sweden,Database administrator,10,51194.4,5
Sweden,Database administrator,11,51874.333333333336,3
Sweden,Database administrator,12,90156.0,4
Sweden,Database administrator,13,67329.6,5
Sweden,Database administrator,14,58077.0,4
Sweden,Database administrator,15,174460.33333333334,6
Sweden,Database administrator,19,64732.0,3
Sweden,Database administrator,2,39206.72727272727,11
Sweden,Database administrator,20,67828.0,3
Sweden,Database administrator,21,61638.0,2
Sweden,Database administrator,22,66276.0,1
Sweden,Database administrator,25,59385.4,5
Sweden,Database administrator,27,72912.0,1
Sweden,Database administrator,3,48499.666666666664,6
Sweden,Database administrator,30,59651.0,1
Sweden,Database administrator,33,58992.0,1
Sweden,Database administrator,4,49710.857142857145,7
Sweden,Database administrator,5,164654.8,10
Sweden,Database administrator,6,22536.0,1
Sweden,Database administrator,7,48956.0,3
Sweden,Database administrator,8,43448.833333333336,6
Sweden,Database administrator,9,67324.0,3
Sweden,Designer,0.5,64188.0,1
Sweden,Designer,1,422420.0,3
Sweden,Designer,10,59872.0,3
Sweden,Designer,11,55236.0,3
Sweden,Designer,12,59648.0,3
Sweden,Designer,15,100080.0,2
Sweden,Designer,16,96108.0,2
Sweden,Designer,2,38348.42857142857,7
Sweden,Designer,20,71580.0,3
Sweden,Designer,21,60312.0,2
Sweden,Designer,23,79536.0,1
Sweden,Designer,24,58056.0,1
Sweden,Designer,3,49710.0,2
Sweden,Designer,30,60972.0,1
Sweden,Designer,4,49141.71428571428,7
Sweden,Designer,5,49044.0,4
Sweden,Designer,6,75624.0,1
Sweden,Designer,7,46392.0,1
Sweden,Designer,8,57660.0,2
Sweden,Designer,9,50238.0,2
Sweden,DevOps specialist,12,58860.0,1
Sweden,DevOps specialist,14,60312.0,1
Sweden,DevOps specialist,15,49704.0,1
Sweden,DevOps specialist,25,59652.0,1
Sweden,DevOps specialist,6,64070.0,1
Sweden,DevOps specialist,8,53688.0,1
Sweden,"Developer, QA or test",1,39768.0,1
Sweden,"Developer, QA or test",11,51252.0,1
Sweden,"Developer, QA or test",15,62304.0,1
Sweden,"Developer, QA or test",2,59652.0,1
Sweden,"Developer, QA or test",23,67608.0,1
Sweden,"Developer, QA or test",8,52356.0,1
Sweden,"Developer, back-end",0.5,42830.5,18
Sweden,"Developer, back-end",1,40709.09090909091,11
Sweden,"Developer, back-end",10,149620.5,24
Sweden,"Developer, back-end",11,69719.5,10
Sweden,"Developer, back-end",12,113996.0,16
Sweden,"Developer, back-end",13,137407.7857142857,14
Sweden,"Developer, back-end",14,77384.0,13
Sweden,"Developer, back-end",15,220817.57142857142,7
Sweden,"Developer, back-end",16,87621.5,4
Sweden,"Developer, back-end",17,59385.6,5
Sweden,"Developer, back-end",18,198797.7142857143,7
Sweden,"Developer, back-end",19,64585.666666666664,9
Sweden,"Developer, back-end",2,93438.77272727272,22
Sweden,"Developer, back-end",20,77958.07692307692,13
Sweden,"Developer, back-end",21,88123.2,5
Sweden,"Developer, back-end",22,73968.0,5
Sweden,"Developer, back-end",23,104674.0,3
Sweden,"Developer, back-end",24,61143.0,4
Sweden,"Developer, back-end",25,62191.0,6
Sweden,"Developer, back-end",26,52463.0,2
Sweden,"Developer, back-end",27,74100.0,2
Sweden,"Developer, back-end",28,97428.0,3
Sweden,"Developer, back-end",3,71698.88461538461,26
Sweden,"Developer, back-end",30,60532.0,3
Sweden,"Developer, back-end",32,67608.0,1
Sweden,"Developer, back-end",4,52589.05263157895,19
Sweden,"Developer, back-end",5,75583.73333333334,30
Sweden,"Developer, back-end",6,71024.63157894737,19
Sweden,"Developer, back-end",7,97821.14285714286,21
Sweden,"Developer, back-end",8,61593.59090909091,22
Sweden,"Developer, back-end",9,94176.30769230769,13
Sweden,"Developer, desktop or enterprise applications",0.5,41754.0,2
Sweden,"Developer, desktop or enterprise applications",1,36456.0,1
Sweden,"Developer, desktop or enterprise applications",10,50370.0,2
Sweden,"Developer, desktop or enterprise applications",12,57608.0,1
Sweden,"Developer, desktop or enterprise applications",15,118101.25,4
Sweden,"Developer, desktop or enterprise applications",16,173652.0,1
Sweden,"Developer, desktop or enterprise applications",17,35796.0,1
Sweden,"Developer, desktop or enterprise applications",18,79536.0,1
Sweden,"Developer, desktop or enterprise applications",2,44700.0,5
Sweden,"Developer, desktop or enterprise applications",20,53028.0,1
Sweden,"Developer, desktop or enterprise applications",21,57000.0,1
Sweden,"Developer, desktop or enterprise applications",23,66276.0,1
Sweden,"Developer, desktop or enterprise applications",26,74496.0,1
Sweden,"Developer, desktop or enterprise applications",3,46396.0,3
Sweden,"Developer, desktop or enterprise applications",4,49932.0,3
Sweden,"Developer, desktop or enterprise applications",5,58992.0,2
Sweden,"Developer, desktop or enterprise applications",6,76076.66666666667,3
Sweden,"Developer, desktop or enterprise applications",7,57264.0,1
Sweden,"Developer, desktop or enterprise applications",9,96602.0,2
Sweden,"Developer, embedded applications or devices",0.5,43744.0,3
Sweden,"Developer, embedded applications or devices",13,60510.5,2
Sweden,"Developer, embedded applications or devices",15,56172.25,4
Sweden,"Developer, embedded applications or devices",16,49709.0,1
Sweden,"Developer, embedded applications or devices",17,62964.0,1
Sweden,"Developer, embedded applications or devices",18,66276.0,1
Sweden,"Developer, embedded applications or devices",19,80856.0,1
Sweden,"Developer, embedded applications or devices",2,42640.0,3
Sweden,"Developer, embedded applications or devices",21,61638.0,2
Sweden,"Developer, embedded applications or devices",25,67608.0,1
Sweden,"Developer, embedded applications or devices",3,49050.0,2
Sweden,"Developer, embedded applications or devices",35,178740.0,1
Sweden,"Developer, embedded applications or devices",4,49154.5,2
Sweden,"Developer, embedded applications or devices",5,70920.0,1
Sweden,"Developer, embedded applications or devices",6,47724.0,1
Sweden,"Developer, embedded applications or devices",7,54444.0,2
Sweden,"Developer, front-end",0.5,51521.0,3
Sweden,"Developer, front-end",1,140040.25,4
Sweden,"Developer, front-end",10,74484.66666666667,3
Sweden,"Developer, front-end",11,76752.0,2
Sweden,"Developer, front-end",12,60312.0,1
Sweden,"Developer, front-end",14,54348.0,1
Sweden,"Developer, front-end",15,66282.0,2
